Text,Label
This whole process is,background_claim
"we have to consider the possibility that the resolution of a collision can create new multiple collisions, which we have to employ another strategy to resolve",background_claim
computationally expensive,background_claim
"In addition to the substantial computational expense and complexity, the visual advantage of those staggered methods is not considered significant compared to that of the simultaneous collision method",background_claim
"The simultaneous collision handling method, proposed by Baraff",background_claim
1,data
"resolves multiple rigid body collisions by solving a system of linear inequalities, where the system of linear inequalities is based on the colliding relationships between rigid objects",background_claim
we treat CCs as mass balls,own_claim
we adapt this approach for the cloth,own_claim
collision,own_claim
resolution,own_claim
CC bodies are considered as vertices,data
an edge exists between two vertices where the bodies represented by those two vertices collide,own_claim
N bodies are colliding without having any cyclic collision,data
"we can build a system of N , 1 linear equations based on the changes of relative velocities of each colliding pair",own_claim
"v i;j + = , C e v i;j",data
the law of N-body momentum conservation says,background_claim
"m 1 v 1 + + m 2 v 2 + + + m N v N + = m 1 v 1 , + m 2 v 2 , + + m N v N",background_claim
Using,own_claim
eq. 1,own_claim
and,own_claim
2,own_claim
we can deterministically find the solution of,own_claim
v,own_claim
i + for,own_claim
1 i,own_claim
N,own_claim
we use swept-volumes of faces to detect collisions,own_claim
we handle fast moving cloth and rigid body objects,own_claim
collision resolutions of an IZ create new collisions against objects around the IZ,data
a problem arises,own_claim
"This happens when objects do not move fast enough to penetrate objects outside an IZ, but just fast enough to make the result of collision resolutions penetrate the proximity region of objects outside the IZ",own_claim
this case appears to be very rare,own_claim
we can resolve this case by maintaining the barycentric relationship between cloth surfaces and the newly introduced colliding entities,own_claim
we may introduce other new collisions when we resolve the current collisions,own_claim
"in the worst case, this involves repetitious processe",own_claim
we observe cyclic collisions in an IZ,data
we build a system of linear inequalities based on the collision rela- tionships between grouped particle parts,own_claim
"We find the feasible solution of the linear inequality system, while trying to minimize the energy we introduce into the simulation artificially",own_claim
an IZ has cyclic colliding relationships between CCs,data
we have N or more linear inequalities,own_claim
"This inequality relationship between the relative velocities before and after collision is an artificial relationship set up heuristically, not based on physics",own_claim
"This inequality relationship, first used for rigid body multiple collisions",own_claim
1,data
appears to serve the graphical purpose well,own_claim
"we define an objective function, X",own_claim
"mize When the difference we solve this between system v i;j + of and inequalities, , C e v i;j , , which we want would to minirepresent the extra energy we introduce into the system",own_claim
to be minimized when we solve the system,own_claim
The system of inequalities with an objective function can be solved using a Linear Programming Method,own_claim
an IZ has CCs from rigid bodies,data
along with CCs from cloth,data
the collision resolutions against rigid bodies are performed after cloth-cloth collisions are resolved,own_claim
an IZ has rigid CCs,data
collision responses are different based on whether rigid CCs are moving or fixed or a mixture of both,own_claim
the rigid CCs in an IZ are all fixed,data
we handle particles in that IZ individually,own_claim
Particles are ignored,own_claim
they are not in the vicinity of a face in fixed rigid CCs,data
particles separating from the rigid bodies are also ignored,own_claim
"The new particle velocity V new is , C e V normal + C f V tangential",own_claim
the rigid CCs in an IZ are all moving,data
we handle particles as a bundle,own_claim
particles are in the vicinity of moving rigid CCs,data
an IZ has both moving and fixed rigid CCs along with cloth CCs,data
collision resolutions against rigid bodies are done based on the proximities of particles to the rigid CCs,own_claim
Collisions between rigid bodies,own_claim
have to be handled independently from cloth collisions,own_claim
"For numerical integration, we used the CG method proposed by Baraff",own_claim
3,data
This mainly comes from the fact that the fabric in Fig. 6 (below) is stiffer than the one in Fig. 6 (above),own_claim
Fig. 6 (above),data
Fig. 6 (below),data
The correct choice of the simulation method and its implementation is a very important issue in the design of an efficient cloth simulation system,background_claim
"Among the available methods, there are finite elements methods",background_claim
EIS 96,data
continuum mechanics,background_claim
TER 87,data
or particle systems,background_claim
BRE 94,data
"the latter, which has shown to bring the best compromise between accuracy and speed for highly deformable objects such as cloth",background_claim
VOL 95,data
VOL 97,data
A particle system represents the mechanical system as a set of punctual masses,background_claim
The cloth surface shape is represented by the geometry between neighboring particles,background_claim
"The mechanical behavior is represented as interaction forces between the particles, which depend on the relative position and speed of the particles, measuring deformation and deformation speed",background_claim
"Various models exist for this representation, which rank from the simple spring-mass representation",background_claim
to accurate surface or volume models,background_claim
The laws ruling these interactions also rank from linear to highly nonlinear involving discontinuities and hysteretic curves,background_claim
"The evolution of the system is computed numerically from these equations that form a large and sparse ordinary differential equation system, which, through adequate modeling, is also first-order",background_claim
"This numerical system has to be integrated numerically, for finally obtaining the evolution of the mechanical system along time, usually as a sequence of successive positions of the object along regular time intervals",background_claim
Various numerical methods related,background_claim
to integration of numerical ordinary first-order differential systems are available for this purpose,background_claim
PRE 92,data
"the implementation of these methods, which has already been carried out extensively",background_claim
EBE 96,data
VOL 97,data
BAR 98,data
VOL 00,data
and with some adaptations,background_claim
DES 99,data
EBE 00,data
KAN 00,data
It rather intends to evaluate quantitatively the performance of the main integration methods in terms of speed and accuracy,own_claim
"Using a “typical” cloth object made of a common fabric material, we compare the computation speed and accuracy of each integration methods depending several simulation contexts, giving the reader an overview of the performance he can expect from each method",own_claim
The choice of the adequate integration method has to be carried out using various considerations related to the kind of problem to be simulated,background_claim
"The size of the problem, mostly related to the number of particles used to describe the mechanical system",background_claim
"The desired accuracy, which reflects the allowable numerical tolerance between the computed solution and the theoretical evolution expected from the mechanical model",background_claim
"The simulation context, which can either be an extensive computation of the motion along time requiring accurate evaluation of all the dynamical factors, or a simple relaxation process where the simulation has to converge to the static rest state as quickly as possible",background_claim
"The stiffness of the problem, mainly related to the rigidity of the particle interactions and the size of the chosen time step, which translated into the “difficulty” the numerical method has to compute the evolution numerically, and which practically causes inaccuracy and instability problems",background_claim
the methods requires to compute one,background_claim
"The time an iteration takes to compute, and the number of mechanical derivations",background_claim
The literature is abundant about various integration methods which aim to solve linear systems of first-order ordinary differential equations,background_claim
PRE 92,data
"One can easily turn the second-order systems relating dynamical mechanical systems into first-order systems by constructing a state vector defined by the concatenation of position and speed states of the system, such as to fit the requirements of any of these algorithms",background_claim
"Among all the available methods, we can identify several main classes",background_claim
"Explicit methods, which compute the state of the next time step out of a direct extrapolation of the previous states using derivative evaluations",background_claim
"Implicit methods, which deduce the state of the next time step from an equation system expressing some “reversibility” from the extrapolated solution",background_claim
"Low-order methods, which use a reduced number of evaluations for computing simple low-order extrapolations, leading to quickly computed, but inaccurate iterations",background_claim
"High-order methods, which use several evaluations to compute high-order solutions that get much more accurate as the time step is reduced",background_claim
"We shall restrict our consideration to three different methods which explore the range of these classes, and which seem to fit the best the requirements set for cloth simulation problems, in terms of implementation simplicity and efficiency for particle systems using large numbers of particles that interact sparsely and with a constant topology",own_claim
It requires two mechanical derivations per iteration and returns a second-order accurate solution relative to the time step,background_claim
It also requires two storages of the state vector,background_claim
We preferred this method to the still simpler first-order Euler method,own_claim
"the obvious gains of accuracy and stability which, despite the additional mechanical evaluation, makes it largely more efficient",background_claim
We implemented this method for garment simulation,background_claim
VOL 95,data
"It requires five mechanical derivations per iteration, as well as five storages of the state vector",background_claim
"This method is supposed to provide high accuracy, which increases significantly as the time step is reduced",background_claim
This method was experimented in,background_claim
EBE 96,data
VOL 97,data
"The Backward Euler method, which is the implicit implementation of its simple forward counterpart",background_claim
"It requires one mechanical evaluation and the resolution of a sparse linear system per iteration, as well as one storage of the system state additionally to those required for the system resolution algorithm",background_claim
This method is supposed to provide approximate results that are not subject to numerical instability as the time step is increased,background_claim
We implemented this method combined with a Conjugate Gradient algorithm using linear system matrix products computed on the fly,own_claim
and thus able to take into account the anisotropy and nonlinearities of the mechanical model as the actual Hessian matric is used for each current state of the mechanical system,own_claim
"No initial matrix setup is required, suppressing also the need of separating linear and nonlinear components",own_claim
EBE 00,data
"We have also carried out some preliminary tests with the Rosenbrook method, which is an implicit implementation of a fourth-order Runge-Kutta method",own_claim
It is supposed to combine the stability of implicit methods with the accuracy of high-order methods,background_claim
preliminary experiments have shown very deceptive results,own_claim
the gain of accuracy did not compensate the large calculations required for each iteration,own_claim
increased instability problems did not allow time steps much larger than those used for good accuracy with backward Euler,own_claim
We implemented this method using the algorithm described in,own_claim
PRE 92,data
We did not consider in our tests the methods aimed toward simplifications which might highly approximate and degrade the dynamic behavior of deformable models,own_claim
DES 99,data
implicit integration with precomputed inverse matrices,background_claim
which involves high simplification and linrarization of the Hessian matrix and which also becomes very unpractical for large matrix sizes,background_claim
We simulated such algorithm using accurate resolution on an accordingly approximated constant matrix,own_claim
these approximations produced more simulation errors,own_claim
than producing a quick and rough linear system solution using a reduced number of Conjugate Gradient iterations with an accurate matrix,own_claim
Even more drastic simplifications,background_claim
reduce the matrices to their diagonal component,background_claim
KAN 00,data
A complete surface,background_claim
elasticity model which allows the simulation of anisotropic elasticity,background_claim
and associated viscosity,background_claim
This model is one of the simplest that a cloth simulation application would use,background_claim
The implementation also supports collision detection and response,own_claim
An object-oriented framework written in C++ integrate all these technologies into a single application allowing simulation of cloth objects of any shape with specified parameters,own_claim
Performance is a key issue in choosing the adequate integration method,own_claim
cloth simulation usually involves very large mechanical systems described by a huge number of variables,background_claim
the numerical resolution of the system is,background_claim
critical to the total computation time,background_claim
Performance actually depends on several factors,own_claim
The computation time taken for one iteration of the algorithm,own_claim
"This depends on the complexity of the method, and also related to the number of times the forces of the system have to de derived from the system state using the laws of mechanics",background_claim
"The time step for one iteration, which represents the time discretization required to reach a given accuracy or numerical stability for a given method",own_claim
"The desired accuracy of the resolution, which may be coarse if only static equilibrium is to be computed, or high if the whole dynamic evolution of the system is desired",own_claim
Accuracy increases along with time step reduction as better as the method is high-order,background_claim
"The numerical stability of the method, which also limits the time step for a given method and a given mechanical system",own_claim
The most important fact to note is that the application of the Backward Euler method with a reduced number of Conjugate Gradient iterations compares very well with the traditional explicit methods,own_claim
Method Accurate Simplified Midpoint 32 μs 8 μs Runge-Kutta 95 μs 25 μs Back. Euler (No CG iter.) 31 μs 5 μs Back. Euler (Per CG iter.) 16 μs 2.5 μs,data
"With one iteration only, it is barely worse than the very simple explicit Midpoint method",own_claim
"does not explicitly construct the matrix of the system to be resolved by the Conjugate Gradient, but computes “on the fly” the product of this matrix with vectors when needed by the Conjugate Gradient algorithm",own_claim
Our implementation,own_claim
VOL 00,data
This gives a very efficient implementation when using a low number of Conjugate Gradient iterations,own_claim
which is often sufficient for most applications,own_claim
These tests will help us to choose the method that gives the best compromise between accuracy and computation speed,own_claim
"For measuring accuracy and numerical stability of the algorithms, we need to set up a “standard” material on which the experiments are carried out, as well as the rules allowing to extrapolate the results to any material of different size and parameters",own_claim
"Thanks to the linearity of the equations describing linear elasticity, we reduce the number of parameters describing a problem using proportionality laws, and we compute a “condition coefficient” K which illustrates the acceleration of a mesh element with normalization to the problem mass, simulation time step and element size, as follows: K = E d 1 l 2 t 2",own_claim
This non-dimensional coefficient actually measures the “numerical difficulty” of computing an iteration of time step t with the given problem,own_claim
"A typical cloth simulation problem could involve a cotton fabric cloth surface, which typically have a density d = 0.1 kg.m -2 and a Young modulus E = 2 0 N . m",background_claim
the condition coefficient of the problem computed with (1) is K = 2 0 0,own_claim
a discretization into elements averaging one centimeter and a simulation time step of ten milliseconds,data
It is possible to define similar coefficients related to bending and viscosity modulus,own_claim
"In simulations that consider simultaneously all these forms of mechanical behaviors, the dominant K coefficient rules the “numerical difficulty” of the problem",background_claim
"In such kind of simulation, the interest is to reproduce exactly the motion of a cloth object along time, the accuracy of its evolution being the key of the realism of an animation involving simulated cloth",background_claim
we perform a preconditioning of the system state variables of the linear system to be resolved using the inverse square root of the mass of the corresponding particle,own_claim
using implicit methods,data
"This allows the iterations of the Conjugate Gradient algorithm to distribute the resolution numerical errors as evenly as possible between the particles, so that to obtain for instance a fall speed that does not depend on the mass of the particle",own_claim
Without any additional external forces considered,data
we expect this to happen in a constant time of 0.45 s,own_claim
Several interesting facts arise from this experiment,own_claim
"As a matter of numerical stability, the Midpoint method supports K values up to almost 3",own_claim
the RungeKutta method supports K values up to almost 100,own_claim
"with Runge-Kutta, it is possible to use simulation time steps which are almost six times larger than with Midpoint",own_claim
a Runge-Kutta iteration takes only three times more computation than a Midpoint iteration,own_claim
Fig.1,data
the Runge-Kutta method seems to be computationally two times more efficient than the Midpoint method,own_claim
"As a matter of simulation accuracy, both Midpoint and Runge-Kutta seem to preserve accuracy correctly within their range of numerical stability",own_claim
the implicit Euler method seems stable for any K value,own_claim
its accuracy is,own_claim
very degraded by high K values and reduced numbers of Conjugate Gradient iterations,own_claim
accuracy is well preserved with one Conjugate Gradient iteration up to a K value of 4,own_claim
increasing the iteration number n times also increases the K value n 2 times for the same accuracy,own_claim
the Inverse Euler method needs at least four Conjugate Gradient iterations to reach the accuracy of the Runge-Kutta method,own_claim
similar requirement of accuracy bring the two methods in parity in terms of computation time,own_claim
Fig.1,data
"the experiment was carried out using a uniformly discretized mesh, and uniform mechanical parameters",own_claim
"Real-world simulations do not have this regularity, and numerical instability with explicit methods occur in the stiffest regions of the mesh, which, even if they are marginal in the whole mechanical system, may totally “explode” and destroy the simulation and therefore will rule the size of the largest time step possible",own_claim
"With implicit methods, the resulting inaccuracies may be unnoticed when taking a time step adapted to the average stiffness",own_claim
it is not possible to increase the time step of implicit methods as much as desired,own_claim
accurate reproduction of dynamic motion is required,data
weak forces will be “neglected” relatively to stiff forces,own_claim
this cause very noticeable inaccuracy,own_claim
this is not an issue for draping problems where only the final state is desired,own_claim
accurate reproduction of the whole evolution is wanted,data
this aspect has to be taken into account,own_claim
implicit Euler is a good choice for robust simulation where accuracy is not really an issue,own_claim
the explicit Runge-Kutta offers good possibilities of ensuring high accuracy,own_claim
its high-order solution,own_claim
is provides good possibilities integration error evaluation for efficient time step control which,own_claim
is too context-sensitive for being pre-evaluated using only the knowledge of K,own_claim
The condition coefficient value is a good indicator of the time step and accuracy that can be expected for a given problem with a given iteration time step,own_claim
"Considering a simulation involving elements n times smaller, maintaining accuracy and stability",own_claim
"would require a time step n times smaller, and therefore n times as many iterations for simulating the mechanical system along a constant duration",own_claim
there are also n 2 times more elements to handle,own_claim
the total computation time is finally multiplied by a drastic n 3,own_claim
this factor is what cause explicit methods to become so inefficient with refined discretizations,own_claim
this scaling has to be strictly observed for preventing instability,own_claim
only “visual” accuracy matters,data
implicit methods are a bit more tolerant,own_claim
"Draping is another context of simulation, where only the final static equilibrium state of the mechanical system is to be computed",background_claim
"Here, the interest is to converge to the equilibrium state as quickly as possible, with minimum computation charge",background_claim
accuracy can be traded away for computation speed,background_claim
the full evolution of the cloth along time is not an interest,background_claim
implicit methods should be quite strong on this point,own_claim
"they do not suffer from numerical instability, and allow large time steps to be used at the expense of dynamic accuracy",background_claim
the explicit methods seem quite not adapted for draping,own_claim
"Runge-Kutta requires more than 500 iterations for performing the simulation without instability, with the maximum allowed time step t = 0 . 0 0 1 s , which in fact corresponds to the maximum value of K coefficient experimented in the previous section",own_claim
The backward Euler method is robust enough to handle the problem without instability for any time step,own_claim
larger time steps do not proportionally translate into fewer steps for performing the draping,own_claim
we quickly observe a “saturation” of the number of iterations to a constant which seems to be inversely proportional to the number of Conjugate Gradient iterations that were performed,own_claim
the time step becomes larger,data
the corresponding K coefficient exceeds the theoretical limit observed in the previous section,data
K exceeds the dynamic accuracy limit of a given implicit integration method,data
the time step does not really reflect a time interval anymore,own_claim
"the implicit method will only evaluate an approximation of the rest state of the mechanical system by linear extrapolation from the Hessian matrix, whose accuracy depends on the number of Conjugate Gradient iterations that were used to resolve the corresponding linear system",own_claim
there is no real way to “cheat” on the time step for speeding up draping,own_claim
"The total number of Conjugate Gradient iterations for performing all the simulation iterations of a draping problem cannot go below an incompressible number, related to a kind of “total computational difficulty” for solving a draping problem",own_claim
this experiment shows the drastic advantage of using implicit methods for draping problems,own_claim
"With our implementation using the accurate elasticity model and the computation times measured in section 3.1, the draping could be computed in 30 seconds with Backward Euler with any large time step, compared to 150 seconds with Runge-Kutta when using an “optimal” time step",own_claim
Most mechanical simulations work with numerical equations that are not linear,background_claim
There are two main reasons for such nonlinearity,background_claim
The equations describing the mechanical behavior laws are not linear,background_claim
"the strain-stress relation describing elasticity may actually be complex curves, which furthermore may take into account timedependent and hysteretic behaviors",background_claim
"During the simulation, the orientation of the mechanical elements change, and this modifies the expressions of the mechanical laws in the world coordinates",background_claim
"While rarely causing numeric “explosions” as with explicit methods, nonlinearity may disrupt the stability of simulations integrated with implicit models with large disturbing vibrations",background_claim
"the hypothetical equilibrium state is derived from the knowledge of the Hessian matrix, which relates the firstorder evolution of the forces as the deformations change",background_claim
particularly when using large time steps that cause iterations to converge to the equilibrium state of the mechanical objects rather than simulating accurately their mechanical behavior,background_claim
This can,background_claim
be observed when simulating stretched flat surfaces without curvature forces,background_claim
"Nonlinearity causes this matrix to change between the successive iterations, and this evaluation to be inaccurate",background_claim
despite high system resolution accuracy that can be reached with numerous Conjugate Gradient iterations,background_claim
The solution for this is to approximate the Hessian matrix for taking into account the changes that may be observed from the change of the system state between successive iterations,background_claim
"an underestimation of de derivatives may lead to an equilibrium state valuation too far from the current state, and by this cause instability",background_claim
an overestimation of the derivatives will place this evaluation nearer to the current state,background_claim
"stabilizing the simulation, at the expense of extra numerical damping and slow convergence",background_claim
This is particularly true for drastic linearisations as for example used in,background_claim
DES 99,data
Knowledge of the expected state changes between successive time steps are required to perform this approximation correctly,background_claim
one solution is to take the steepest parts of the curves as derivatives,background_claim
nonlinear mechanical behavior,data
the element orientation problem,data
isotropic derivatives considering force evolution equally in any directions may be considered,background_claim
"the more drastic these approximations are, the less accurate the simulation will be for dynamic simulations, and the slower the simulation will converge for draping problems",background_claim
"which makes sense when efficiency relies on the use of a constant Hessian matrix, is to perform the implicit resolution on a linear constant approximation, and to simulate the nonlinear and variable component, unlikely to cause stiffness problems, using an explicit method",background_claim
EBE 00,data
A nice solution described in,background_claim
the resulting condition coefficient K is roughly 8 with a simulation time step of 10 milliseconds,own_claim
The mesh elements are roughly five centimeters in size,own_claim
This is a draping problem involving to obtain a rest position of the garment as quickly as possible,own_claim
The dynamical motion of the cloth is important here,own_claim
The garment assembly and seaming operations could be performed almost four times faster with the Backward Euler,own_claim
2 minutes,data
than with Runge-Kutta,own_claim
8 minutes,data
"collision detection and response account for more than the half of the computation time, and actually limits the time step size when contact starts between the cloth and the body",own_claim
"For the dynamical animation, comparable accuracy could be obtained between Runge-Kutta and Backward Euler using eight iterations of the Conjugate Gradient, which gave similar computation times",own_claim
The backward Euler method,own_claim
"allowed the increase of the time step up to 0.1 seconds, where inaccuracies began to show up",own_claim
excessive “heaviness” of the fabric that failed to follow the motion of the body properly,own_claim
garments folds that would not disappear quickly,own_claim
additional artifacts caused by inaccurate collision response,own_claim
Recent literature has emphasized on the relevance of implicit methods for cloth simulation,background_claim
The implicit Euler method seems effectively a good candidate for most situations,own_claim
the robustness resulting from not being prone to numerical instability,background_claim
This is particularly true when simulating very heterogeneous mechanical systems,background_claim
"where, using explicit models, the most critical elements would rule the time step size for all the simulation",background_claim
the inverse Euler iteration often proves to be faster than the explicit Runge-Kutta method of higher order,own_claim
an adequate approximate linear system resolution is implemented,data
the perception of the implicit model iteration being slow,background_claim
the linear system resolution it involves,background_claim
A limited number of Conjugate Gradient iterations seems suitable for this,own_claim
increasing the time step seems not limited by instability with implicit methods,own_claim
this is still done at the expense of accuracy of the whole simulation,own_claim
"The number of iterations should also be set sensitively to the stiffness of the mechanical problem, for limiting the potential inaccuracies that become particularly visible when an accurate simulation of a dynamical system is wanted",own_claim
"There is an obvious advantage of using implicit methods, and particularly the inverse Euler method",own_claim
draping problems where quick convergence to a rest position is required quickly,data
Our test have shown that the inverse Euler method allow to perform a draping problem almost ten times as fast as with the Runge-Kutta method,own_claim
"While not exactly reproducing real mechanical behavior, the simulation with large time steps provides a quite efficient convergence to equilibrium",own_claim
"the numerical errors quite often act as extra damping, removing the need of adding them explicitly to the model",own_claim
dynamic problems where accurate evolution of the mechanical system along time is needed,data
the advantage of implicit methods is less obvious,own_claim
"Their stability gives a false sense of efficiency, allowing obtaining quickly a result by “cheating” on the time step size",own_claim
"playing back the generated animation, artifacts quickly show up",own_claim
Excessive damping,own_claim
wrinkles and folds that fail to disappear,own_claim
objects failing to fall correctly by their own weight,own_claim
"These artifacts are still augmented by the approximations made to the Hessian matrix, possibly in the purpose of reducing instability",own_claim
excessive reduction of the Conjugate Gradient iterations produce additional inaccuracy and slow convergence,own_claim
there is still some benefit in using the Backward Euler method than any other explicit method for dynamic simulations,own_claim
"the reduced time it takes to compute one iteration, which also only requires one derivation of the particle forces from the state of the system",own_claim
Our tests have shown a roughly doubled speed for the accuracy corresponding to the limit of stability of the Runge-Kutta method,own_claim
We got substantial improvements through the implementation of the implicit Midpoint method,own_claim
VOL 00,data
"had the drawback of increasing the numerical instability problem, forcing additional use of isotropic force gradients, at the expense of accuracy",own_claim
"The explicit methods have still their interest, and should be reserved for simulations requiring high accuracy and particularly those where involving low mechanical damping and where mechanical energy conservation is important",own_claim
"Instability concerns will force parameters and time step size to ensure good accuracy for the simulation of all particles of the discrete mechanical representation, and therefore for the entire mechanical object",own_claim
This may,own_claim
require prohibitive computation times for very stiff and discretized models,own_claim
The 5th-order Runge-Kutta method das proven to be a good solution,own_claim
EBE 96,data
VOL 97,data
its high accuracy,own_claim
it,own_claim
"provides integration error evaluation, which is a very good hint to the very sensitive problem of optimal time step size determination",own_claim
"The simpler Midpoint method may have some interest only in very particular cases involving very loose materials with rough discretization, or when numerous fast iterations with small time steps are required for other reasons",own_claim
All these considerations should be carefully taken into account when designing a mechanical simulation engine,own_claim
"they are the keys to efficient simulation, and therefore complex models that, for garment simulation, express fully visual experience of real fashion models",own_claim
"This still remains an important issue to dynamic realism of cloth simulation models, which has to take into account viscosity, the dissipative effect of hysteretic behavior, as well as collision damping and friction",own_claim
The integration methods have to be tuned to take precisely these effects into account,own_claim
" Today’s cloth simulators for animation, visual effects, games, and apparel design can mimic real cloth to a high degree of fidelity",background_claim
"to fully exploit their capabilities, the constitutive models for cloth deformation must be tuned with great care",background_claim
During this tuning process it is difficult to tell which models and which parameters are giving results more like the real material,background_claim
This paper aims to solve this problem by introducing new techniques to measure complete cloth behavior under controlled conditions and to estimate cloth deformation models from these measurements,own_claim
"Most methods for testing cloth move the sample into a state of near-uniform strain, exercising one or at most two components of strain at once",background_claim
pure stretching,data
pure shearing,data
pure bending,data
the resulting forcedisplacement curves are valuable in studying the differences between materials,background_claim
this approach has certain limitations,background_claim
The inevitable deviations from uniform strain create modeling error that cannot be quantified without knowing the actual strain variation,background_claim
"force-displacement curves can be used directly to tune a cloth model, but do not provide any way to validate the resulting fit",background_claim
"The contributions of this paper are, first, a new, general system for observing cloth properties that measures more complete data than previous work in cloth capture or textile testing",own_claim
"second, a new method for fitting parametric models to this type of data",own_claim
Having deformation and force information makes our data well suited to model validation,own_claim
the experiment measures the complete answer that should be predicted by a cloth simulator,own_claim
Our approach to model estimation is to numerically optimize nonlinear stress-strain curves to minimize errors in force and position compared to the measurement,own_claim
we do not need uniform strain,own_claim
"We have designed a general fitting method, suited for the vast majority of existing cloth models, that leverages equilibrium conditions to guide the iteration",own_claim
"By estimating model parameters under a sequence of deformations of increasing complexity, we alleviate problems with convergence in the presence of abundant local minima",own_claim
Cloth simulation has a comparatively long history in computer graphics,background_claim
Since the first physics-based approach by,background_claim
a multitude of different cloth models have emerged,background_claim
TPBF87,data
simple mass-spring systems,background_claim
general particle systems,background_claim
elaborate models derived from continuum mechanics,background_claim
the discrete yarn structure,background_claim
Pro95,data
CK02,data
BHW94,data
BW98,data
EWS96,data
EKS03,data
VMTF09,data
KJM08,data
"Considering the number of existing models, it is very hard to clearly identify or even quantify the advantages of individual approaches",background_claim
Our goal is to define a platform for comparing cloth models to the observed behavior of real cloth,own_claim
"As a central component of any cloth model, material models describe the relation between deformation and resulting forces",background_claim
"In the simplest case, this relationship is linear and thus completely described by a set of material constants, whose number depends on the cloth model",background_claim
Massspring systems typically have four parameters,background_claim
one per type of spring,data
Pro95,data
continuum-based methods can have two,background_claim
to six,background_claim
parameters for planar deformation,background_claim
plus another one to three for bending,background_claim
isotropic,data
completely anisotropic,data
EKS03,data
GGWZ07,data
Continuum-based approaches can accurately describe the directional variation of material properties,background_claim
"regardless of the cloth model, a single set of material coefficients for the entire deformation range is not sufficient to faithfully capture the nonlinear response of typical fabrics",background_claim
"Bi-phasic models, typically implemented as strain limiting methods",background_claim
"improve on this by splitting the material behavior into an initial, weakly elastic range and a stiff, quasi-inextensible limit",background_claim
Pro95,data
BFA02,data
Mül08,data
TPS09,data
WOR10,data
"At the extreme, the elastic range can be replaced altogether by inextensibil∗ ity constraints",background_claim
GHF 07,data
EB08,data
"A better approximation to the true material response can be obtained by making the material parameters functions of the deformation, rather than constants, and by fitting these functions to measured data",background_claim
previous work,background_claim
has mainly relied on the Kawabata Evaluation System,background_claim
Kaw80,data
BHW94,data
EWS96,data
VMTF09,data
and corresponding machinery,background_claim
the KES covers a comprehensive set of experiments,background_claim
for measuring shear properties,data
other devices have been used in more specific context,background_claim
the Picture Frame test,data
Cul79,data
the Cantilever test,data
for measuring bending properties,data
CPGE90,data
PKST08,data
These measurement-based approaches establish a valuable link between simulation and real-world behavior,background_claim
they rely on experiments that isolate individual deforma∗ tion modes,background_claim
As an alternative,background_claim
aim at avoiding the need for controlled conditions and try to extract parameters from casually captured videos of cloth,background_claim
BTH 03,data
KNM10,data
This approach appeals through a simple and inexpensive acquisition process,background_claim
it is not possible to accurately separate internal,background_claim
and external,background_claim
parameters,background_claim
material-specific,data
friction,data
air drag,data
capture technology can be used to record time-varying geometry of complex cloth mo∗ ∗ tions,background_claim
WCF07,data
BPS 08,data
SGdA 10,data
capturing can provide accurate deformation data,background_claim
"parameter fitting remains very difficult without explicit control over boundary conditions, in particular loading forces",background_claim
Closer to our work is the recent approach of,own_claim
who propose a data-driven piecewise linear elastic cloth model comprising 39 material parameters,background_claim
WRO11,data
These parameters are fitted to experimentally acquired data obtained from planar and bending deformations,background_claim
Their capture setup is appealingly simple,background_claim
ours is more general and powerful,own_claim
"it produces a 3D surface, rather than a 2D deformation",own_claim
it measures all forces applied to the cloth as they change during a range of different deformations,own_claim
The design goals of our measurement system are to create deformations in a sample of cloth that explore a substantial range of the material’s strain space,own_claim
to record complete information about the forces applied to the cloth and the deformation that it undergoes,own_claim
we focus primarily on tensile forces,own_claim
it is hard to repeatably produce and measure compression forces in a sheet that is inclined to buckle,data
Our actuators and load cells are capable of applying and measuring tensions up to 45 N,own_claim
in our experiments the maximum force is typically on the order of 10 N,own_claim
the actuator positions themselves are not part of the output,own_claim
they are superseded by the displacements measured at the clips,data
"This prevents stretching of the cord, or other factors affecting the distance between the clip and the actuator, from affecting displacement accuracy",own_claim
"Our vision system recovers the space-time geometry of the deforming cloth and attached rigid clips, as well as the directions of the forces applied to the clips",own_claim
"The raw data for a single deformation consists of 20 to 200 individual measurement frames, with a set of camera images and simultaneous force sensor readings for each frame",own_claim
We compute the per-frame geometry using a state-ofthe-art stereo reconstruction technique,own_claim
which was specifically tailored for reconstructing cloth geome∗ try,background_claim
BBH08,data
BPS 08,data
it is printed with a wavelet noise pat∗ tern,background_claim
the inherent texture of the cloth is not sufficiently random,data
to provide texture that can be used for stereo reconstruction and tracking,background_claim
AIH 08,data
The pattern is printed with a flatbed inkjet printer and does not have a noticeable effect on the material behavior,own_claim
"To represent inter-frame correspondence, we use optical flow to obtain a single triangle mesh that deforms over time, akin to the human face tracking method of",own_claim
BHPS10,data
Back-projecting onto the reconstructed geometry for the next frame gives new position estimates for the cloth vertices,own_claim
very small errors can accumulate over time and cause temporal drift in the reconstruction,own_claim
"To avoid drift, we subsequently match each frame independently back to the rest pose frame using the approach described in",own_claim
BHPS10,data
"we need to determine the interaction between the rigid clips, the cloth, and the cords",own_claim
to measure the complete answer that a simulator should predict,data
"The clips are produced, using rapid prototyping, with embedded codes",background_claim
"that allow us to determine their identity, position, and orientation automatically",background_claim
Fia05,data
